Categoria	Moneda	RatingVendedor	Duracion	DiaSemana	PrecioInicial	PrecioCierre	Competitiva?	subasta	c2d_RatingVendedor_1	c2d_Duracion_1	c2d_PrecioInicial_1	c2d_PrecioCierre_1	c2d_Competitiva?_1	pred_SpvInstance_1	pred_SpvInstance_2
Toys/Hobbies	US	1405	3	Sat	34.99	34.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Music/Movie/Game	US	3004	7	Sun	34.99	34.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Music/Movie/Game	US	3004	7	Sun	34.99	34.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Music/Movie/Game	US	3004	7	Sun	34.99	34.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Music/Movie/Game	US	3004	7	Sun	34.99	34.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	4457	7	Tue	35	35	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1364	7	Tue	35.99	35.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Coins/Stamps	US	5564	5	Mon	36	36	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Coins/Stamps	US	5564	5	Mon	37	37	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Fri	37.95	37.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2427	3	Sun	38.99	38.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2427	3	Sun	38.99	38.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2427	3	Sun	38.99	38.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Sat	39.5	39.5	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	715	5	Tue	39.5	39.5	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	671	5	Sun	39.95	39.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	671	5	Sun	39.95	39.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
EverythingElse	US	1663	3	Sat	39.99	39.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Antique/Art/Craft	US	4390	7	Mon	41.49	41.49	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	1364	7	Tue	42	42	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Fri	43.5	43.5	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Fri	43.5	43.5	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	671	5	Sun	44.95	44.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	671	5	Sun	44.95	44.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Music/Movie/Game	US	3004	7	Sun	44.99	44.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	671	5	Sun	47.5	47.5	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	671	5	Sun	47.5	47.5	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	3	Fri	49.95	49.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	352	5	Sun	49.95	49.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	US	3385	7	Sat	49.95	49.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	US	3385	7	Sat	49.95	49.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Fri	49.99	49.99	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	US	534	7	Sun	49.99	49.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	NO
Music/Movie/Game	US	3004	7	Sun	49.99	49.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Coins/Stamps	US	5564	5	Sat	52	52	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	10067	3	Sat	57	57	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Coins/Stamps	US	5564	7	Sat	59	59	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	3	Fri	59.95	59.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1364	5	Sun	65.95	65.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	3246	3	Sat	67.95	67.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Coins/Stamps	US	5564	5	Mon	73	73	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Business/Industrial	EUR	6	7	Mon	30.7433	276.69	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	1364	7	Mon	76.5	76.5	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Toys/Hobbies	US	3385	7	Sat	79.95	79.95	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Electronics	US	2358	5	Mon	79.99	79.99	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Pottery/Glass	US	993	7	Sat	79.99	79.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	5	Sun	82.95	82.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1364	5	Sun	83.95	83.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1364	5	Sun	85	85	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	146	7	Tue	85	85	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1364	7	Tue	89	89	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	146	3	Fri	89.95	89.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	3	Fri	89.95	89.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	3	Fri	89.95	89.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	3	Fri	89.95	89.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	3	Fri	89.95	89.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	3	Fri	89.95	89.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	146	5	Mon	89.95	89.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1364	5	Sun	89.95	89.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1364	7	Tue	90	90	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	3	Fri	95	95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	146	5	Mon	95	95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	3	Fri	99.95	99.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	3	Fri	99.95	99.95	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Pottery/Glass	US	993	7	Sat	99.99	99.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Pottery/Glass	US	993	7	Sat	99.99	99.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Pottery/Glass	US	993	7	Sat	99.99	99.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Pottery/Glass	US	993	7	Sat	99.99	99.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Pottery/Glass	US	993	7	Sat	99.99	99.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1131	10	Sun	100	100	0	NO	_NA_	_5_10.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1364	5	Sun	108	108	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	146	5	Sun	115	115	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1364	7	Tue	117	117	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Clothing/Accessories	EUR	668	7	Fri	67.6371	313.59	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	1364	7	Tue	128	128	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1364	7	Tue	128	128	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1364	7	Tue	134	134	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Coins/Stamps	US	5564	5	Sat	135	135	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Pottery/Glass	US	993	7	Sat	159.99	159.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	3	Fri	169	169	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Coins/Stamps	US	5564	3	Sat	175	175	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Coins/Stamps	US	5564	5	Sun	192	192	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Collectibles	US	993	7	Mon	199.99	199.99	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	SI	SI
Collectibles	US	862	5	Sat	219	219	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	SI	SI
Automotive	US	97	3	Fri	290	290	0	NO	_NA_	_2_3.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	2992	5	Sun	359.95	359.95	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	1400	5	Mon	549	549	0	NO	_NA_	_3_5.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	145	7	Sat	999	999	0	NO	_NA_	_4_7.00	_NA_	_NA_	_1_0.00	NO	NO
Automotive	US	3115	7	Tue	0.01	0.01	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Automotive	US	3115	7	Tue	0.01	0.01	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	US	3249	5	Mon	0.01	0.06	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	0.1	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
SportingGoods	US	34343	1	Fri	0.01	0.11	1	SI	_NA_	_1_1.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	0.11	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	0.17	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	0.17	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	0.21	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	0.55	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	0.55	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.05	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.29	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.3	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.32	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.32	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.37	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.58	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	1.75	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	2	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	2	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	2	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	2.05	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	2.13	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	2.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	2.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	2.3	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Automotive	US	3115	7	Tue	0.01	2.31	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	US	3249	5	Mon	0.01	2.33	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	2.8	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.01	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.06	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.08	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.26	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.27	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.3	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.31	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.36	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.55	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.75	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.75	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.76	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.8	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.8	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	3.84	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	4.17	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	4.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	4.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	4.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	4.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	37727	7	Mon	0.01	4.26	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	SI
Music/Movie/Game	US	3249	5	Mon	0.01	4.29	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	4.31	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	4.4	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	4.54	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	4.75	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	4.9	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	5.01	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	5.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	5.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	5.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	5.52	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	5.52	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	6	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	6.01	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	6.15	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	6.18	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	6.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	6.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	6.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	6.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	GBP	29	7	Thu	0.0178462	11.6	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	6.55	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	6.71	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	7	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	7	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	7	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	7.05	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	7.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	7.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	7.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	7.51	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	7.55	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	8.01	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	8.05	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	8.05	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	8.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	8.49	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	8.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	8.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	9.39	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	9.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	9.99	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	10	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	10	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	10.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	10.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	10.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Books	US	352	7	Sat	0.01	11.5	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	US	3249	5	Mon	0.01	11.55	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	11.71	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	15.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	GBP	2991	7	Thu	0.534545	0.98	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	18	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	18.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	US	1	5	Tue	0.01	20.7	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
